company	firm_id	gvkey	profit_assets	profit_sales	stock_return	valuation
trecora.com	9166	1712	0.0663222828	0.1261199669	-0.295453563	0.7087680896
dianon.com	521	24353	0.1974505174	0.1351564451	0.5277774734	1.9650118067
dailyjournal.com	10519	12568	0.3297700238	0.2821090337	-0.144262336	1.8170182395
eplus.com	9179	63986	0.1270803776	0.1011290406	3.0279710202	0.8625719913
statefinancialbank.com	764223	22751	0.0219903415	0.3256351039	-0.170720273	0.2133246607
cpicorp.com	1070	2555	0.2467947489	0.1487022156	-0.130730422	1.3651509632
griffinlandscaping.com	20104	63912	0.1113528881	0.1645937684	-0.48387172	1.3294843638
bostonprivate.com	6880	29211	0.031245759	0.2959500518	1.5353822E-6	0.3454429449
techglobal.com	767090	10458	0.1036412677	0.0874711891	1.166670101	1.1321434592
caleres.com	576	2436	0.1317014432	0.0560390985	-0.175663365	0.7460784882
lifeminders.com	243291	126620	-0.411166192	-1	1.701754	15.275801163
thorindustries.com	7671	10549	0.2248690589	0.068624458	0.197248809	1.4574136276
brg.com	9597	60935	0.1360872218	0.055331509	0.5740720039	0.6070309271
cohu.com	8944	3158	0.1719226396	0.1817654948	1.8479252467	2.8001159772
scottcareyinc.com	41397	61046	0.1804164798	0.2762237096	0.887095974	0.7185491705
foundrynetworks.com	379872	124319	0.1460482065	0.2335270592	1.3943443183	52.961250831
airnet.com	3264	62957	0.1990241377	0.1971359306	-0.508695664	0.8984454058
poniard.com	171497	14622	-0.693811702	-1	2.0232586099	4.4330393691
nb.com	11458	124614	0.1085679726	0.5987801557	-0.142242031	0.4776004988
pointwestventures.com	898373	62102	0.1400035459	0.720864185	0.7954573578	1.0177589977
nextera.com	83215	120593	0.1163025551	0.169106473	0.5259269115	2.2477878789
triumphgroup.com	12114	63876	0.1701219754	0.1823457666	-0.244140807	0.8660520873
stillwatermining.com	11929	31203	0.1378148768	0.4320281249	0.1953134768	2.7058592885
picoholdings.com	9527	23768	-0.048565968	-0.333497852	-0.07075542	0.3385598849
comtechtel.com	1273	3358	0.1359265588	0.1070844111	1.5285702749	1.7986187892
smithmicro.com	9381	61321	-0.297821583	-0.443364486	0.3333330407	2.7146085756
interplay.com	498	111205	-0.429570044	-0.239948985	0.6491227809	1.891996057
souplantation.com	5507	31811	0.19702839	0.1711559449	0.1913051984	1.050376577
thinkorswim.com	3628	19438	0.0296505386	0.0801905259	1.7054786166	4.9729120677
crosswordtranslation.com	728944	24809	0.2001571915	0.1924312071	1.5869594251	1.0290753127
unionplanters.com	807963	10868	0.0307411102	0.3640004668	-0.089656829	0.3612560859
diazyme.com	5658	121819	-0.300830841	0	0.1297712819	3.3245862413
wellmaninc.com	499977	13407	0.058127128	0.0835160535	0.8785735379	0.7377596602
robertmondavi.com	869234	28403	0.1309209951	0.2223127717	-0.149847669	1.297219375
hitchesbygeorge.com	610984	28602	0.1463200973	0.1446551797	0.3761900077	0.7299607663
biglariholdings.com	5092	3424	0.2098996541	0.1213011496	-0.460000401	1.5093587271
intertrust.com	4112	125524	-0.194696925	-1	1.1582577541	30.752364733
dixonusa.com	6479	4005	0.1220394454	0.0988412141	-0.415729992	0.7666167858
cubist.com	122282	63866	-0.565554231	-1	4.049186391	13.161063104
kaiseraluminum.com	4550	24293	0.0249155933	0.0389864501	0.5769231728	0.4949437094
crbard.com	9632	2044	0.2121803977	0.2305836951	0.0873452613	2.6457262074
kuboo.com	6031	109920	-0.274135731	-0.128373284	-0.817942125	0.6946864178
royalwaylimo.com	700633	63666	0.0528247719	0.0296558949	-0.317073415	0.3527376192
beincorporated.com	77232	122075	-0.769514082	-1	2.348622958	24.494312906
unfi.com	2800	63927	0.1676747891	0.0465461996	-0.502590285	1.7386591481
progressivegaming.net	628489	29250	0.0858128383	0.1431458404	0.3225781356	0.7969965507
southernunionco.com	3799	9867	0.0981304973	0.1762996277	-0.176154498	1.0965569441
cdkglobaldigitalmarketing.com	12134	122534	-0.2036756	-0.472601563	-0.038461711	2.962626314
drkoop.com	251187	121134	-0.561572403	-1	-0.254901829	3.6438076615
west.com	5549	64055	0.2857069506	0.2077557944	1.5064110341	3.8945372003
lifelinesys.com	418067	6722	0.2008364555	0.1638540171	-0.399998923	1.6272893613
mapinfo.com	673585	29661	0.1456159523	0.130816612	1.370966392	1.639485621
plcmed.com	247226	25013	-0.288922253	-0.380371262	-0.483870718	2.9605065605
rubios.com	1888	120557	0.105200048	0.0775783299	-0.468879841	1.4184419841
kornferry.com	9019	118267	0.1415639673	0.12248399	2.1978053257	1.4108881164
