company	firm_id	gvkey	profit_assets	profit_sales	stock_return	valuation
copart.com	12353	29901	0.2382925645	0.4272775915	0.4183341211	2.4725056896
flysafetech.com	2441	146738	-0.702536146	-1	0.4230756845	3.5138184404
skylinecorp.com	2064	9761	0.0048152973	0.0028319465	-0.253000798	1.2937458826
transalta.com	10883	14391	0.1319180353	0.3412981584	0.5233547965	1.2829781158
antarespharma.com	1546	63700	-0.22047192	-0.847906326	-0.183332646	2.3494522951
trecora.com	9166	1712	0.1443582954	0.1119129586	0	2.2919022572
mesalabs.com	5266	7275	0.2830813277	0.3670107876	0.3397431252	2.7011720497
aam.com	10932	117861	0.1319518304	0.1184040392	0.0048024324	0.6234020654
nicor.com	790409	7904	0.0875117592	0.1171488839	-0.056238036	0.6534937676
gardnerdenver.com	7061	30098	0.1837225619	0.1873366637	-0.115517178	1.0793106868
timet.com	319849	62984	0.2954433411	0.328016264	-0.101152304	0
selective.com	5578	17115	0.0491188311	0.1330778214	-0.180844897	0.3085848498
pharmacopeia.com	249528	160237	-0.555742384	-1	0.1197184098	1.6085518485
ultrapetroleum.com	11139	108645	0.24659723	0.7729908689	0.4976940921	6.2821112487
depomed.com	9665	65944	0.1742699485	0.2142966058	-0.055072269	2.1601111042
cpicorp.com	1070	2555	0.4229978809	0.1505396473	-0.486028203	3.9777079943
nationalbeverage.com	6468	24463	0.1768025711	0.0845036454	-0.257317886	2.290285213
genvec.com	8845	111965	-0.709714971	-1	-0.387474536	3.9662731057
arthrocare.com	9897	61996	0.1652816908	0.233014453	0.2036576524	2.9953793649
validusholdings.com	9021	177996	0.1097044947	0.4603128961	0.1546662636	0.5496121831
resolutefp.com	2394	2337	0.0008721775	0.0023219814	-0.509340335	0.662123917
ardengroupinc.com	902141	1728	0.3111303085	0.1067253297	0.2583258119	2.9408244695
bostonprivate.com	6880	29211	0.0219750838	0.2559333267	-0.027507132	0.3883221956
bostonscientific.com	5302	25279	0.0691733179	0.2582266364	-0.323051197	0.8184140478
caleres.com	576	2436	0.1412001379	0.0628050977	-0.516840678	1.563868025
ohainvestmentcorporation.com	6296	162219	0.055487597	0.7076455372	0.0197331472	1.0236119214
tre-group.com	103125	64606	0.09622101	0.1645945481	0.2543703491	2.1431462973
asiawebdirect.com	775672	161970	0.0087945264	0.130875351	-0.354079204	0.1467063111
thorindustries.com	7671	10549	0.1939267269	0.0719201151	-0.0915034	2.1600132918
hallmarkgrp.com	9937	27932	0.0793879079	0.1753528259	0.6004013	0.6600449272
beaconfederal.com	276818	178492	0.0100376997	0.1872795274	-0.078340819	0.3653515416
uap.com	713189	162198	0.0954190199	0.0517546905	0.5795867061	1.0620581188
ingrammicro.com	4748	63919	0.0614687397	0.0157411647	-0.116118504	0.4059061074
jamesrivercoal.com	409584	160838	0.0393637872	0.0332180728	0.2047397052	0.9873023331
uns.com	6001	10757	0.1109775636	0.255935942	-0.112987214	0.914058331
