company	firm_id	gvkey	profit_assets	profit_sales	stock_return	valuation
terreno.com	1816	183833	0.0161687869	0.2527730995	0.1997127879	1.1468494269
transalta.com	10883	14391	0.0976304282	0.3659931376	-0.242894328	0.8025017797
antarespharma.com	1546	63700	-0.492780597	-1	-0.425184969	4.9231458567
icl-group.com	8491	220211	0.154412029	0.2109358814	0.0163650552	1.4523685465
trecora.com	9166	1712	0.1342589002	0.1075738064	0.1713127538	1.8652778855
mesalabs.com	5266	7275	0.1746865035	0.3231355739	-0.008395857	3.399632417
aam.com	10932	117861	0.1442071674	0.1271645022	0.1046445269	0.9967851006
dailyjournal.com	10519	12568	0.0136380224	0.0765953527	0.3709140647	1.1430495701
eplus.com	9179	63986	0.1393097347	0.0729582728	0.3316344555	0.933429678
apple.com	7538	1690	0.260736977	0.3306928526	0.4043349419	2.7014899165
selective.com	5578	17115	0.0319433872	0.1044250654	0.0260968396	0.2921322713
ultrapetroleum.com	11139	108645	0.1904720886	0.6807391344	-0.392147908	1.2755576864
chalco.com.cn	5948	146352	0.0084574375	0.0114914756	0.3241381753	0.8505244143
maxlinear.com	5581	184551	-0.025856415	-0.02636126	-0.289549869	2.0699907156
nationalbeverage.com	6468	24463	0.3331298998	0.1157868468	0.1220226481	4.1973371148
genvec.com	8845	111965	-0.106348901	-0.274788942	-0.103448459	2.3013389711
digitalallyinc.com	2288	162233	-0.130655929	-0.141366659	0.6670283929	2.7650884815
resolutefp.com	2394	2337	0.0735622841	0.0850164396	0.0992502318	0.4605624873
wcicommunities.com	319	145186	0.0489240168	0.0968027263	0.0256683245	0.9889918913
nanoviricides.com	3308	160997	-0.189705849	0	-0.433333024	5.3868570082
bostonprivate.com	6880	29211	0.0219495095	0.4292083765	0.0946418083	0.2463280637
bostonscientific.com	5302	25279	0.1045065133	0.2413279133	0.1023297237	1.2821698744
caleres.com	576	2436	0.1390878569	0.0636135343	0.1537889344	1.0729057084
ohainvestmentcorporation.com	6296	162219	0.0496706927	0.5438310954	-0.300651204	0.7378508929
norcraftcompanies.com	12108	66927	0.1692035554	0.1333015968	-0.016309192	1.627064197
ussilica.com	12461	181989	0.1914739132	0.2704036882	-0.237473728	1.5240760875
thorindustries.com	7671	10549	0.1948821553	0.0778719122	0.0296611345	2.0052914068
hallmarkgrp.com	9937	27932	0.0280200516	0.0814664193	0.3607191866	0.2946852434
dexcom.com	5328	162887	-0.070964247	-0.050540123	0.5546456657	9.4435808384
ingrammicro.com	4748	63919	0.05949892	0.016422871	0.1781746995	0.4509757757
mflex.com	3592	160216	0.0200308404	0.0164336266	-0.191504939	0.4361361751
cohu.com	8944	3158	0.0880229805	0.0921148556	0.1580946613	0.8764880253
snl.com	3211	24965	0.4488810317	0.6069720808	-0.220331096	4.5751693122
greatsouthernbank.com	6824	19428	0.0222109799	0.4685991628	0.3368041706	0.2828457048
meredith.com	5468	7260	0.1014906832	0.1757817075	0.0872794611	1.1266056136
dealertrack.com	12424	164422	0.0681138888	0.1882246917	-0.078410993	1.3935722669
calithera.com	3579	21627	-0.203875155	0	1.144372494	3.4594693137
postholdings.com	10610	170527	0.0412748509	0.132346232	-0.149787572	0.7634830749
wvtc.com	6528	11291	-0.039427151	-0.07480485	-0.137085775	0.7528983858
jbtc.com	734963	180466	0.1411579249	0.1000812843	0.1337430144	1.6250546288
gartner.com	332	12441	0.1824458831	0.1718778832	0.1852231007	4.0827868392
sodastream.com	9054	185769	0.1046156561	0.0996123289	-0.594681332	0.957246613
ditechholding.com	765707	182788	0.0225376747	0.2878217641	-0.533088287	0.9023083337
spscommerce.com	180	183974	0.0545790175	0.1039883702	-0.132771339	3.7979442929
midwestone.com	6079	65796	0.0209714815	0.4736129057	0.0838425242	0.2374209216
manutd.com	7468	200480	0.1102846201	0.3095230704	0.0238241814	1.6509896734
identiv.com	8853	65552	-0.044399162	-0.046929808	1.3242375284	1.9551420587
pdf.com	4591	144437	0.1793866026	0.3177820153	-0.419984843	2.6058891556
parkelectro.com	8591	8348	0.0733771245	0.1669240607	-0.04137031	1.8532370264
imprivata.com	7396	20884	-0.104874809	-0.127800864	-0.206349155	2.6222086834
himax.com.tw	9175	270705	0.104823084	0.103881781	-0.428940735	1.8127102716
prothena.com	7795	16745	-0.019420221	-0.11613639	-0.217193541	1.8695987058
bankwithsouthern.com	7241	30055	0.0209130017	0.4583610497	0.162402701	0.2545124346
apitech.com	4091	164099	0.0821842738	0.1024654298	-0.375366783	0.865937226
usnrg.com	8249	10938	0.1009366677	0.3850643936	-0.606382341	0.3846331452
genmarkdx.com	2353	184542	-0.395759487	-1	0.0240784943	6.1944219854
stillwatermining.com	11929	31203	0.126139923	0.1870574882	0.1944879253	1.4797096604
picoholdings.com	9527	23768	-0.041705824	-0.092111621	-0.184335886	0.811915124
outfrontmedia.com	5943	19507	0.0923302515	0.2744127641	0.1106229004	1.4575613878
xtantmedical.com	8960	185193	-0.168294515	-0.1331371	-0.394000551	1.4752745877
irf.com	3900	6109	0.1088838356	0.1540452443	0.5304974945	1.2745812946
comtechtel.com	1273	3358	0.1194655715	0.1630678381	0.0366125805	1.1526261364
smithmicro.com	9381	61321	-0.232785688	-0.172422186	-0.344594737	1.5936827309
howardbank.com	2366	166723	0.0129777153	0.2939461443	0.0674158359	0.1843382276
orchidislandcapital.com	12203	187148	0.0250179755	0.8279918569	0.1839814358	0.9980564697
rokabio.com	10647	20675	-0.263366241	-1	-0.560318598	0.8459213099
fsbwa.com	12435	181820	0.0287648552	0.4203359706	0.0784428956	0.1382789542
tesla.com	303	184996	0.0077346655	0.0141453922	0.4785067657	5.1945370578
morningstar.com	8422	160373	0.2172904233	0.2913938303	-0.163426436	2.8447794671
dcpmidstream.com	4944	165466	0.0719637568	0.1184059633	-0.043915337	1.3047131033
jetpaycorp.com	12214	186158	0.0184484979	0.079648399	0.0378301553	0.7239162892
mdly.com	60	21547	0.039337697	0.4962104942	-0.116775273	0.3651058492
synaptics.com	7045	142814	0.167281662	0.1801329549	0.3287020512	3.2747671201
rockwellmed.com	5900	66366	-0.169010204	-0.305658079	-0.015325793	5.2746889796
cheniere.com	893	176914	0.0055573446	0.2148397085	0.1799693226	1.9062150091
sophirisbio.com	355916	154414	-1	0	-0.810715217	0.5876011098
kadant.com	10971	25922	0.1309012512	0.1346838188	0.0698302774	1.1834409917
riotinto.com	2956	19565	0.155536183	0.3451320149	-0.152900591	1.0227653224
bankucb.com	10893	166747	0.0144703232	0.4114714554	0.1055111173	0.1382364529
acceleratediagnostics.com	601	21118	-0.438761622	-1	0.5729500427	9.4435808384
dexyp.com	869879	111631	0.4198606272	0.3983471074	0.3245723655	1.4831316667
purecyclewater.com	3662	8826	-0.00904099	-0.316402459	-0.368088221	1.4986943258
incyte.com	333	29127	0.0003565969	0.0005786958	0.4440026969	9.4435808384
kaiseraluminum.com	4550	24293	0.1037449102	0.1333972421	0.0369695787	0.9493422091
boulderbrands.com	7531	164408	0.0971076042	0.1215354866	-0.302649154	1.5186255939
alcostoresinc.com	12013	4090	-0.007435355	-0.003687359	-0.788357458	0.5871005092
sandridgeenergy.com	12224	176899	0.1047482341	0.4878185068	-0.700164734	0.5618191446
ballantynestrong.com	11932	61285	0.002053958	0.0019456071	-0.105831199	0.6502489175
mazorrobotics.com	12783	286017	-0.233464061	-0.668049793	-0.364241444	4.3081018686
aluminalimited.com	1508	16560	-0.005268953	0	0.103535	1.6647699969
coffeeholding.com	362	160742	0.220342464	0.0788422145	0.0078571713	0.9769342541
insperity.com	6729	64302	0.0910640541	0.0307695179	0.0165590045	1.0776549512
pega.com	11035	63290	0.12856562	0.1280855723	-0.150828174	2.6980813064
delekus.com	3911	166563	0.1651449125	0.0573621806	-0.181303941	0.7443038528
stamps.com	2515	121673	0.1545983803	0.2674086196	0.139904933	3.0137518794
broadwayfederalbank.com	3883	61815	0.021136455	0.4508480759	0.4095099317	0.3682088735
issuerdirect.com	4653	183139	0.2913848868	0.2181217902	-0.228915253	2.1455767911
checkpoint.com	5803	63185	0.1641478834	0.5430734796	0.218158056	2.9179611919
firstharrison.com	11322	117034	0.0277984013	0.5631883437	0.1886781746	0.1411198047
spectrumbrands.com	7186	11670	0.0291592747	0.1471910112	0.1949350273	0.2595306184
pamtransport.com	11619	12598	0.1810723803	0.1430316569	1.3242375284	1.5148636651
energyfocus.com	11381	30614	-0.117767747	-0.079276293	0.0534194153	2.4098953632
autoweb.com	151882	119173	0.075007876	0.0739287529	-0.279576142	1.0958768103
riverbed.com	9467	174317	0.0955022819	0.1689153954	0.1288732902	1.935150751
teaminc.com	7237	10353	0.1498553432	0.0969558135	-0.04440185	1.9222106607
asteriasbiotherapeutics.com	6368	21150	-0.27524142	-1	-0.229595284	2.2751870472
big5sportinggoods.com	4545	145041	0.1055367271	0.0491685926	-0.237750246	0.8629897097
west.com	5549	64055	0.1658414253	0.2854037287	0.325299298	1.6858563543
stewart.com	78	10086	0.0753864693	0.0563912481	0.1509139506	0.6856440389
u-g.com	2473	10902	0.3558567037	0.4217100372	-0.274154468	5.7179384152
asm.com	9791	1166	0.0609592486	0.2041197452	0.3050384045	1.2067975169
wsbonline.com	8188	164365	0.0253361594	0.3048811757	0.317480019	0.4971587659
arinet.com	4328	24670	0.125664647	0.1231109361	0.1626829284	1.3784722394
finjan.com	4885	18108	-0.463790521	-1	-0.462150133	2.9281414561
anthera.com	11033	183879	-1	0	-0.485342127	9.4435808384
perion.com	831	165923	0.2972659551	0.2723425711	-0.636062572	0.9672931075
lfg.com	12502	6742	0	0	0.1313523526	0.1259777338
kodak.com	6089	4194	0.098200313	0.1194100856	-0.374531288	0.6207546948
cordiabancorp.com	12111	162222	0.0083458883	0.2488768252	-0.074520052	0.1570634024
dynatronics.com	1312	4124	0.0204966772	0.0106762863	-0.062675381	1.011010843
wave.com	2241	30649	-1	-0.715750398	-0.120878061	4.5782148637
cadence.com	6323	13421	0.112930262	0.229267293	0.3530660225	1.9387489983
forwardair.com	350	29206	0.2369948598	0.164419643	0.1590060988	2.8155800519
almostfamily.com	9955	13800	0.0947332498	0.0683017734	-0.104546581	0.8977755897
gd.com	412214	5046	0.1248479706	0.1430701413	0.470686417	1.40357544
renasant.com	473	25173	0.0244132387	0.461591576	-0.05828115	0.1897325365
amnhealthcare.com	5630	144520	0.123029816	0.0809785845	0.3333336055	1.5879337044
eletrobras.com	12640	201792	-0.012783054	-0.061280648	-0.124683416	0.3449283879
tpgspecialtylending.com	894	19974	0.0925781469	0.7390215528	0.0798291122	0.997697792
tarena.com.cn	8645	20041	0.1204244932	0.1927035917	0.3182907581	2.6709791974
alphanr.com	6420	162448	0.0235971039	0.0590943295	-0.766105935	0.3975260755
libertybroadband.com	11511	21227	-0.00124903	-0.054341372	-0.047306	1.5542697238
rayonier.com	5353	5862	0.0781691849	0.3177321087	-0.045253476	1.7502614513
rvlti.com	676764	29921	-0.02187416	-0.036022905	-0.605839916	1.4955896066
coinstar.com	4937	65026	0.286237328	0.1967887146	0.1181804691	1.5072589415
commscope.com	1712	18036	0.1684617379	0.2180055222	0.2060232434	1.4116362123
amkor.com	3776	110039	0.2105281255	0.2445661205	0.1582372617	0.8832236573
tat-technologies.com	12327	14229	0.0579197382	0.0728018235	-0.137299421	0.5798620255
tredegar.com	1736	15459	0.1251163416	0.103663905	-0.206636058	1.0986459741
mgcdiagnostics.com	12070	14581	0.0355861984	0.0383257858	-0.494470839	0.9937932847
williams.com	3309	163921	0.0520862901	0.3467404508	-0.055389721	0.7268101557
coca-colacompany.com	4522	3144	0.1354335329	0.2709465629	0.0520365792	2.4567501603
bankofamerica.com	372668	7647	0.0198618792	0.4391632784	0.1570208581	0.3245554296
topimagesystems.com	5362	64036	-0.0417706	-0.055110863	-0.433774763	1.2939178962
renmintianli-china.com	794911	184527	0.0615041428	0.1455671611	-0.206421653	0.5641142785
lancastercolony.com	6537	6573	0.2695332195	0.1653406335	0.0827397001	4.0736878004
advancedphotonix.com	3119	23616	-0.012623137	-0.008780689	-0.572339459	1.1966177417
avg.com	712	296753	0.193591608	0.3348838328	0.147007705	1.9237401347
virnetx.com	8016	122175	-0.779330228	-1	-0.717156138	6.3309720559
htgc.com	1221	160541	0.0827856342	0.7486652977	-0.015634918	1.22320587
symantec.com	4158	15855	0.1455794372	0.2941352037	0.1159650936	1.1798618805
manhattanbridgecapital.com	582	120456	0.0828015055	0.696969697	1.3242375284	1.4190607102
21vianet.com	8361	186876	0.0326321528	0.1093639115	-0.342261482	1.0767627805
goldenflake.com	1868	5210	0.1393218197	0.0486765712	-0.112671313	1.3063574136
cytokinetics.com	7504	158563	-0.107273931	-0.30387729	0.23230714	2.3288806329
rjet.com	11449	147639	0.1178878077	0.2994765159	0.3648263745	0.8783814396
landec.com	5913	62169	0.0870599414	0.0572635394	0.1394387582	1.1364604956
gpstrategies.com	8219	7759	0.1684945589	0.1026738245	0.1389734195	2.0967011838
gsr.com	11892	20488	-0.125427722	-0.098405363	-0.522727315	0.6102308441
wnrl.com	8467	18431	0.2432925427	0.026280395	0.2225011503	4.4840274088
cantelmedical.com	6673	2942	0.1696108329	0.1860586927	0.2792573453	2.7418893396
trimble.com	4903	22815	0.1211930369	0.1960070898	-0.235159264	1.9658721364
centuryaluminum.com	7456	62516	0.1107949961	0.1155567823	1.3242375284	1.2054855055
macrogenics.com	5429	18658	-0.209867384	-0.763499801	0.2785264616	5.6461397122
oceanbiochem.com	10117	8073	0.1612176814	0.1139505409	0.8448239567	1.7268256881
agnc.com	11920	179889	0.0203937078	0.8279918569	0.2714498998	0.8722165098
nwhm.com	8444	18171	-0.010340528	-0.02017293	0.1868838441	1.2054217387
vale.com	12034	209382	0.1074779593	0.3335198061	-0.424990361	0.6239868786
colfaxcorp.com	7110	179577	0.0900920871	0.1411459374	-0.19029689	1.093160047
engility.com	798587	12413	0.1086434071	0.0892164457	0.2814349032	0.9319027717
omnicomgroup.com	12674	4066	0.1042361443	0.1467116688	0.0690537041	1.1010936609
umpquabank.com	6104	65228	0.0197334097	0.4454294364	-0.08036951	0.2394843228
valeroenergypartners.com	9624	18774	0.1435864399	0.6625483821	0.2764100152	4.1828270195
paramountnevada.com	9348	126036	-0.17671978	0	0.0946550303	2.4519674578
fisglobal.com	11192	165993	0.1278124032	0.2889549729	0.178539262	1.5694005027
cincinnatibell.com	10391	3036	0.1987690279	0.2829760601	-0.103931926	1.4327110183
biglots.com	2027	12123	0.1761078271	0.0577823623	0.254428077	0.9310886704
atarabio.com	12593	21012	-0.265260738	0	0.3946819576	4.9639824918
organovo.com	9498	170730	-0.403698243	-1	-0.345075328	9.4435808384
planar.com	6828	29435	0.0643926828	0.0303626196	1.3242375284	0.9782118146
interdigital.com	4644	6100	0.1768019347	0.5079252852	0.8207809777	1.8172772104
perceptron.com	2161	25676	0.0458122049	0.0615312353	-0.274184768	1.4569199161
gastar.com	6004	178921	0.1617194771	0.7319009672	-0.651733765	0.9080162131
statestreet.com	313	10035	0.0213338003	0.5472068869	0.0869484819	0.2113053364
halladorenergy.com	6433	19129	0.0868621514	0.2152354405	0.3876792778	1.0787315407
telus.com	204	2408	0.1814618598	0.3532321623	0.0872391894	1.5041570987
delcath.com	3364	140023	-0.63604612	-1	-0.703431028	0.4943565898
igt.com	12006	6097	0.1675147262	0.324716972	-0.023587884	1.5166188745
colonybank.com	1543	66504	0.0211082415	0.4492549223	0.2918019772	0.1383979395
buffalowildwings.com	4971	157218	0.2743507064	0.1544291308	0.2254102056	4.0023340824
sanmina.com	10319	28139	0.0927533187	0.0494440481	0.4089832851	0.6814999597
wageworks.com	7891	187105	0.0708958557	0.2103632128	0.0863057028	2.9823245189
approachresources.com	3882	178798	0.1241299047	0.6728800251	-0.668911751	0.4669607907
penskeautomotive.com	384	63847	0.0794250297	0.0334222108	0.0581404952	1.1778896752
friedmanindustries.com	12445	4903	0.0594599081	0.0370041929	-0.167333713	0.7929219468
enzo.com	3240	4418	-0.144525003	-0.097022314	0.5205492803	3.3606557886
lifestorage.com	8142	60914	0	0	0.3869418414	2.0357193875
realtyincome.com	605	30822	0	0	0.3436472297	1.45952222
akamai.com	156	125595	0.185658493	0.3782936176	0.3344651501	2.956527792
mmc.com	8069	7065	0.1534753363	0.2114122462	0.2089189411	1.9229107668
jbhunt.com	1130	5783	0.2707283853	0.1491695403	0.1012582588	3.16591473
allscripts.com	3501	181104	0.0922662952	0.1679537955	-0.17399643	1.1485663697
atlas-fin.com	12086	186230	0.0450563733	0.1267475848	0.1086950983	0.684380105
stelluscapital.com	11888	16150	0.0667365821	0.6752358855	-0.127741872	0.9012523619
omegahealthcare.com	649	25633	0	0	0.3878298298	1.8778011319
yume.com	10295	18271	-0.022271385	-0.019422991	-0.323490335	1.0751515073
ascenaretail.com	5373	4072	0.1445034893	0.094226193	-0.406428607	0.8869031308
chinacache.com	8794	185542	0.0459429432	0.0574575086	0.0314271212	0.9520105727
navg.com	6364	17074	0.0337943665	0.1488499118	0.1611759408	0.2936283292
mattressfirm.com	10906	161036	0.1643664347	0.1055006058	0.3494432996	2.0450390056
covisint.com	4771	18571	-0.18307081	-0.263871198	-0.788844488	1.9428272581
palatin.com	12625	29086	-1	0	-0.005448559	3.1445839637
bg-medicine.com	719	178972	-1	-1	-0.556730283	3.6104017977
lannett.com	9567	22632	0.3330863283	0.4170383277	0.2954679979	5.1525966748
elecsyscorp.com	2410	29304	0.2053857092	0.1516205222	0.3318072587	2.4232492001
cvcb.com	10928	63224	0.0130063925	0.3151433856	0.0017698138	0.1259777338
ameresco.com	1072	185128	0.0603183628	0.0640211988	-0.275361395	0.7903182516
amphastar.com	164	20659	-0.007951306	-0.014710564	0.1598394439	1.4426252151
tetralogicpharma.com	312	18973	-0.259428021	0	-0.493698034	1.1550642061
adm.com	12128	1722	0.0871283531	0.0472407975	0.2230544464	0.8815953847
intel.com	1810	6008	0.263071469	0.4329872919	0.440329167	2.0326234286
immunogen.com	12807	17101	-0.404874242	-1	-0.584184859	6.157530033
ncr.com	930	7648	0.0953874753	0.1245637991	-0.144451136	0.9959340072
csi360.com	10291	179413	-0.176590563	-0.235133078	-0.122775715	5.3381157883
aveooncology.com	12802	184046	-0.459950185	-1	-0.540874535	0.91400212
donaldson.com	6041	4036	0.2188012733	0.1718244763	-0.097386162	3.0256808369
baidu.com	9235	164532	0.1664009238	0.3380832222	0.2815942648	5.2421337612
rljentertainment.com	3612	186675	-0.041425849	-0.057782394	-0.584551356	0.5594762411
pharmacyclics.com	10909	61448	0.1196030212	0.1737521738	0.1557943516	8.7573149126
generalmoly.com	8126	122212	-0.02936091	0	-0.574626824	0.1680907122
telenav.com	5405	184101	-0.095125521	-0.151783279	0.0121408632	0.9361984815
