company	firm_id	gvkey	profit_assets	profit_sales	stock_return	valuation
terreno.com	1816	183833	0.02521062	0.2979729068	0	1.5326006668
skylinecorp.com	2064	9761	0.001707282	0.0004016845	0	0.8706897419
transalta.com	10883	14391	0.0722049689	0.322496749	0	0.6593415179
hillenbrand.com	3113	179657	0.146026067	0.1796629355	0	1.4909966777
trecora.com	9166	1712	0.0887891582	0.1185552922	0	1.3049131447
mesalabs.com	5266	7275	0.1537270065	0.281855549	0	2.9826859136
sodastream.com	9054	185769	0.1682783105	0.1910389034	0	2.4357561865
dailyjournal.com	10519	12568	-0.027055675	-0.183186739	0	1.1900942541
gardnerdenver.com	7061	30098	0.0701549381	0.1364822767	0	1.8821684281
selective.com	5578	17115	0.037913825	0.1185951644	0	0.5041575863
howardbank.com	2366	166723	0.0241967042	0.4448441247	0	0
depomed.com	9665	65944	0.0982941739	0.2648482616	0	1.0948212864
maxlinear.com	5581	184551	0.1117883961	0.2193815159	0	2.5802097805
nationalbeverage.com	6468	24463	0.4187331241	0.2094246346	0	11.367742047
resolutefp.com	2394	2337	0.0841572221	0.0993452889	0	0.4295370147
nanoviricides.com	3308	160997	-0.330963226	0	0	3.3116857386
bostonprivate.com	6880	29211	0.0215374776	0.4324793139	0	0.2662789001
bostonscientific.com	5302	25279	0.1328641949	0.2796198055	0	2.0830265009
caleres.com	576	2436	0.1310204959	0.0749367679	0	1.1036026891
thorindustries.com	7671	10549	0.2572661264	0.0908063142	0	2.2250045447
dexcom.com	5328	162887	-0.02920031	-0.036743215	0	5.8923017365
cytokinetics.com	7504	158563	-0.378128286	-1	0	1.954510193
cincinnatibell.com	10391	3036	0.1323991861	0.2221963523	0	1.2868934055
snl.com	3211	24965	0.4187331241	0.448388721	0	3.6611651894
meredith.com	5468	7260	0.1278224136	0.2036389296	0	1.2261229481
calithera.com	3579	21627	-0.150793692	-1	0	1.551467356
postholdings.com	10610	170527	0.0843072208	0.1916070267	0	1.1346361815
gartner.com	332	12441	0.0538627876	0.1184637508	0	1.9859060673
spscommerce.com	180	183974	0.0602348593	0.0916279028	0	2.4803318133
manutd.com	7468	200480	0.1318961033	0.3481817881	0	1.6628553724
identiv.com	8853	65552	0.0049842296	0.00425115	0	1.249514427
pdf.com	4591	144437	0.0260866462	0.057405935	0	2.232832239
parkelectro.com	8591	8348	0.0434509265	0.1169890672	0	1.4871222187
himax.com.tw	9175	270705	0.0309579767	0.0362393402	0	2.4191903049
prothena.com	7795	16745	-0.310848248	-1	0	2.9788198352
bankwithsouthern.com	7241	30055	0.0185862722	0.4391863844	0	0.2042748777
triumphgroup.com	12114	63876	0.1307330222	0.1633645164	0	0.5601424251
selectmedical.com	6720	174236	0.1011685598	0.1167314002	0	0.9940178941
outfrontmedia.com	5943	19507	0.1118376136	0.2801052285	0	1.4287117273
comtechtel.com	1273	3358	0.0747527531	0.1130134746	0	0.7455565264
technicolor.com	11427	125863	0.0770473759	0.0675962763	0	0.614186927
smithmicro.com	9381	61321	0	0	0	3.1941024717
platformspecialtyproducts.com	4911	315318	0.073943662	0.2007733256	0	0.812542234
qscabinetshoppe.com	324679	23093	0.0643570861	0.0737566699	0	1.0527335999
fsbwa.com	12435	181820	0.0348783794	0.4948911017	0	0.2144585922
tesla.com	303	184996	0.0024748239	0.0060309977	0	2.1987170835
morningstar.com	8422	160373	0.1856726186	0.286278381	0	3.0619151313
csg-usa.com	561936	30535	-0.154207505	-0.25623364	0	6.2016782109
dcpmidstream.com	4944	165466	0.0484219628	0.0790402258	0	0.7503568454
synaptics.com	7045	142814	0.1399700008	0.1031893842	0	1.5853248441
