company	firm_id	gvkey	profit_assets	profit_sales	stock_return	valuation
informatica.com	8699	120134	-0.021624191	-0.037572459	-0.633238855	3.3244069897
transalta.com	10883	14391	0.0814303304	0.2680287457	-0.125261982	0.9058480052
antarespharma.com	1546	63700	-0.655733285	-1	0.0033890467	3.0635963336
brookstone.com	6002	27991	0.2234934158	0.0975829879	-0.042450571	0.79305121
mesalabs.com	5266	7275	0.2408278457	0.3657142857	0.0016667612	1.2815688545
dianon.com	521	24353	0.0741741992	0.1696319165	0.385755046	2.5169189125
dailyjournal.com	10519	12568	0.1382812869	0.0830967522	-0.220833658	1.923985449
btu.com	1752	15331	-0.122502379	-0.098497567	-0.430818742	0.9065234169
apple.com	7538	1690	-0.03836572	-0.043072907	0.4722693523	0.9566185384
selective.com	5578	17115	0.0196886452	0.0502398444	-0.081005291	0.2631974093
ultrapetroleum.com	11139	108645	0.1667651253	0.6783087789	0.8913014719	2.939436697
infonow.com	392893	24909	-0.112117954	-0.052176399	1.6453334732	4.7647488865
cpicorp.com	1070	2555	0.286370458	0.1572382795	-0.145451581	1.189016099
nationalbeverage.com	6468	24463	0.1609669002	0.068307609	0.3166662929	1.0605661506
genvec.com	8845	111965	-0.369660865	-1	-0.478947738	2.2093505432
arthrocare.com	9897	61996	0.100540775	0.1613259403	-0.080512233	2.9309569399
resolutefp.com	2394	2337	0.0818260719	0.192071059	-0.139039616	0.858863062
pfeiffer-vacuum.com	11634	63265	0.2182196594	0.1931630591	-0.24121953	2.0976218361
maytag.com	3537	7139	0.1417162867	0.1034476618	-0.017513433	1.1403091677
bostonprivate.com	6880	29211	0.0321448659	0.3375443478	0.1182816872	0.4517034487
bostonscientific.com	5302	25279	0.1884750881	0.2802095024	0.7621911367	2.762638772
caleres.com	576	2436	0.1276205327	0.0560569163	0.2811138845	0.6947986742
siliconimage.com	525	124599	-0.319081209	-0.553611977	-0.308505266	2.7098906413
thorindustries.com	7671	10549	0.1421762919	0.0531386536	0.8812056065	1.3293573885
hallmarkgrp.com	9937	27932	-0.004850214	-0.016225798	-0.374545355	0.253842402
specialtylabs.com	5966	141362	0.1680975141	0.1477715806	-0.170113106	3.8335471595
ingrammicro.com	4748	63919	0.05134169	0.010807747	0.5395557367	0.5732206691
uns.com	6001	10757	0.1348307788	0.2552806519	-0.012468663	0.9565884785
ilgenetics.com	9160	65930	-1	-1	-0.573333529	6.6430867289
cohu.com	8944	3158	-0.0770314	-0.13486369	0.4331315881	1.8312244143
snl.com	3211	24965	0.0188672968	0.0129812801	-0.371840078	0.5685305845
meredith.com	5468	7260	0.1415436791	0.1932220738	0.1184893902	1.5670709242
qualcomm.com	10067	24800	0.161982679	0.3473919186	-0.385550772	6.313888866
wvtc.com	6528	11291	0.221216586	0.3816544411	0.4305727127	2.4285624079
gartner.com	332	12441	0.1696265325	0.1494860521	0.6942019936	1.2742243761
swkhold.com	10676	123998	-0.59721669	-1	-0.830782749	2.3586906244
airnet.com	3264	62957	0.22309305	0.2113126165	1.1264539781	0.8390261424
sonomawestholdings.com	6887	11074	-0.047222584	-0.304530201	0.2814296624	1.1919448419
gettyimages.com	11979	63196	0.0944323776	0.2079426145	-0.281874406	1.4796099412
pdf.com	4591	144437	-0.066469826	-0.156123139	0.3265957676	5.7928249076
parkelectro.com	8591	8348	0.1962394997	0.1618105811	-0.131127668	1.5518613223
matrixservicecompany.com	2414	23195	0.15070293	0.0660918487	0.1284213016	0.7019415678
singingmachine.com	11051	30964	0.4742396062	0.1553327309	3.7208332017	1.9907897241
publicisgroupe.com	6768	101292	0.0857843059	0.1714285714	-0.221281281	1.0512139938
bankwithsouthern.com	7241	30055	0.0148153384	0.2098969072	0.2184105905	0.2450081915
usnrg.com	8249	10938	-0.180994584	-0.909450767	1.3272754438	1.7468570491
stillwatermining.com	11929	31203	0.1389150919	0.4348134876	-0.529860436	1.1207682145
picoholdings.com	9527	23768	0.0280005896	0.149086758	0.0050247921	0.4534444638
irf.com	3900	6109	0.1208488934	0.2156767169	0.1626686271	1.5575822434
comtechtel.com	1273	3358	0.1321060223	0.1428518881	-0.20321366	1.0833942227
smithmicro.com	9381	61321	-0.484606244	-0.416837019	0.158619163	1.8411580426
interplay.com	498	111205	-1	-0.648514423	-0.820487255	1.1973625667
cybexintl.com	8899	6839	0.1322685848	0.1204031823	-0.093333526	0.6053705351
souplantation.com	5507	31811	0.1287176369	0.1024069978	0.0682821191	0.6066843999
ftd.com	10297	122656	0.2636986301	0.0549603205	4.0909059667	11.999276744
creative.com	9556	25773	0.1103845811	0.0605541909	-0.238020797	0.9616401674
pennzoil.com	5492	114777	0.0886082757	0.1049647783	0.1560659173	0.8710287032
abfsonline.com	4092	63782	0.1250940981	0.5229905747	2.5160032509	0.8188132349
rockwellmed.com	5900	66366	-0.174314955	-0.117125111	0.8666662386	1.9464839881
cheniere.com	893	29453	-0.298353581	-1	-0.59999996	0.5313698849
kadant.com	10971	25922	0.071983441	0.1196612499	-0.156362753	0.8086951318
riotinto.com	2956	19565	0.1604812398	0.3801473252	0.1230373594	1.6990520442
natrol.com	11001	112720	0.0784574692	0.0611467812	0.6766678616	0.6827644591
dexyp.com	869879	111631	0.0414317135	0.1598014048	0.1948594211	3.8533875485
ultratech.com	12187	28938	0.0330623328	0.0615855525	-0.36154728	1.5236712007
dixonusa.com	6479	4005	0.0931352127	0.0889350558	-0.428570824	0.5653555062
incyte.com	333	29127	-0.032054017	-0.103145538	-0.218492309	2.093078311
kaiseraluminum.com	4550	24293	-0.003098006	-0.004905639	-0.560677761	0.3663049021
alcostoresinc.com	12013	4090	0.0999976484	0.0435476108	0.6851061139	0.3658300704
abercrombie.com	2726	63643	0.4742396062	0.2297851332	0.3265016398	5.0128145616
aesp.com	3151	64638	-0.11686026	-0.054997846	0.1520015754	0.6883914115
aluminalimited.com	1508	16560	0.0612947451	0.2614722097	0.2365571723	1.2875986621
protection1.com	8428	30720	0.059085169	0.3029367348	1.8571416133	0.4751655156
insperity.com	6729	64302	0.1292686576	0.0080992508	0.0077222929	2.8439585333
pega.com	11035	63290	0.0834239478	0.1130603444	0.8810826603	1.1398654375
roanokesteel.com	6707	9170	0.0828970579	0.0853790526	0.3695556203	0.753353088
ecdimail.com	1145	25778	-0.069188543	-0.022831214	-0.443477869	0.4281102234
broadwayfederalbank.com	3883	61815	0.0167131542	0.2163374575	0.66998416	0.1253992432
omegaprotein.com	10369	109084	0.0857063313	0.1433996273	1.0333335605	0.5438000448
firstharrison.com	11322	117034	0.0240008769	0.3289556579	0.3604755253	0.2816977403
spectrumbrands.com	7186	11670	0.0399481738	0.1098081671	0.8560021717	0.3170860986
pamtransport.com	11619	12598	0.2326097438	0.1880253683	0.578834462	0.952876241
energyfocus.com	11381	30614	-0.088131007	-0.065019103	-0.583193257	0.6503639078
unfi.com	2800	63927	0.1316085527	0.0388863866	0.4184414149	1.7041447657
repsol.com	6883	15319	0.1534049796	0.1807664725	-0.076780953	0.7966791313
teaminc.com	7237	10353	0.1735144595	0.1100961094	0.8305088603	0.8148626969
macerich.com	4557	29868	0	0	0.5176153611	1.1657942333
west.com	5549	64055	0.2894553079	0.2194347562	-0.113244463	2.8005765638
stewart.com	78	10086	0.1645066924	0.0877889218	-0.109858871	0.5389934987
u-g.com	2473	10902	0.2660916342	0.2993530885	0.2848476687	2.349211649
asm.com	9791	1166	0.0885178612	0.1194406121	1.0950288504	1.633171827
remedystaff.com	3598	63252	0.1483955077	0.0392413279	0.8374180806	0.7827416935
americannational.com	413	1526	0.0123900606	0.0653533741	0.1961698734	0.2159692141
proiris.com	704	6110	0.1479832472	0.1369030997	0.8057140243	1.1391936762
lfg.com	12502	6742	0.0112616461	0.1734730478	0.0541440684	0.1186259302
kodak.com	6089	4194	0.1610537345	0.1626114553	-0.219307804	0.8802626777
dynatronics.com	1312	4124	0.0836283186	0.0676691729	-0.200001231	1.90320059
wave.com	2241	30649	-0.647823488	-1	-0.502222323	1.8725796062
cadence.com	6323	13421	0.1721970139	0.2082617936	-0.202907561	3.1680194447
forwardair.com	350	29206	0.2925547062	0.1761230769	-0.09092025	5.3981699633
almostfamily.com	9955	13800	0.1629456198	0.0978344546	3.3508740599	1.4964447975
gd.com	412214	5046	0.1586412503	0.1443722766	0.0355870534	1.619146427
renasant.com	473	25173	0.0269166121	0.3011279033	1.1255462673	0.2059499796
freshdelmonte.com	8867	30443	0.2046954633	0.1270746888	2.3444427607	0.9586302949
amnhealthcare.com	5630	144520	0.0783060185	0.0467193517	0.053846	3.7569344412
energyfutureholdings.com	9027	10507	0.0829331756	0.1255415906	0.1211708328	0.8132927499
csx.com	685287	2574	0.0783616172	0.2009864365	0.3820181734	0.7017818566
xponential.us	1606	66675	-0.175622208	-0.094256259	1.333334	1.3777281429
smithfieldfoods.com	10773	9774	0.1516010395	0.0835328979	0.4499974944	0.9411412359
alphanr.com	6420	141400	0.0846219761	0.1531230957	0.6395107282	0.9152440245
rayonier.com	5353	5862	0.1595985604	0.2774361691	0.3093876093	1.1011821905
pressurebiosciences.com	10378	63901	0.0430092463	0.0421973793	0.7974142241	0.9525668441
rvlti.com	676764	29921	0.0006969855	0.000678829	-0.09760098	1.5274647151
coinstar.com	4937	65026	0.2084562496	0.2758751314	0.6393418255	3.4917546309
commscope.com	1712	65142	0.1396707555	0.168135865	0.2842267562	1.6947854736
amkor.com	3776	110039	0.058168012	0.1235250635	0.0331511959	1.372731285
tat-technologies.com	12327	14229	0.1292973115	0.1570396391	-0.321739841	0.3232186288
tredegar.com	1736	15459	0.1095798879	0.1234939445	0.0992474909	1.1435382085
mgcdiagnostics.com	12070	14581	-0.083942485	-0.125405016	-0.039998868	0.8978632822
williams.com	3309	11506	0.0870966581	0.3070858292	-0.290537727	0.6455927333
coca-colacompany.com	4522	3144	0.2744345809	0.306191519	-0.214066412	5.457626045
bankofamerica.com	372668	7647	0.0291798818	0.3413482343	0.4276167936	0.3798742146
topimagesystems.com	5362	64036	-0.134928291	-0.175432728	0.3473678647	1.612965464
santanderbank.com	2993	17130	0.0230064757	0.3114555909	0.52163452	0.3489735728
rockfordcorp.com	1506	122678	0.1740233148	0.094819717	0.7160010677	0.9512327524
thezenith.com	6859	13597	-0.01296249	-0.032092482	-0.014313956	0.4268854765
elcompanies.com	635	61567	0.2213247173	0.1545973395	-0.264137189	3.4370587175
paymentdata.com	6898	116209	-0.806833114	-1	-0.578146393	1.9580077968
lancastercolony.com	6537	6573	0.3203184966	0.1667801585	0.2936442538	2.1613288527
advancedphotonix.com	3119	23616	0.0203672436	0.0283573318	0.0266667387	0.9462294217
tradestation.com	5545	65521	-0.178143992	-0.116573548	-0.194837558	2.6434629581
pctel.com	288	125014	-0.226625197	-0.775402114	-0.096743044	1.3621277188
viewlocity.com	4567	138746	-0.547160449	-0.375251353	-0.888813963	4.6580134422
symantec.com	4158	15855	0.1341234362	0.2815205599	0.9874166582	1.6804994443
goldenflake.com	1868	5210	0.1439090886	0.0486422709	0.0535782539	1.247272403
emeritus.com	3058	61584	0.0868917282	0.1041066462	0.4678233225	1.2712052628
landec.com	5913	62169	0.0229183663	0.0144223717	0.33333442	0.9352922862
